"item-title","item-title href","item-title src","copies-text","card-footer","px-3","submission-preview src"
"Ramón Terrats","https://sortitoutsi.net/graphics/browse/1/1315250/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000063225.png","2000063225","0
                                 10","V 2025.00","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2025.00/2000063225.png?width=100&height=100"
"Roberto Fernández","https://sortitoutsi.net/graphics/browse/1/1394498/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000101543.png","2000101543","4
                                 16","",""
"Roger Farrerons","https://sortitoutsi.net/graphics/browse/1/1554120/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000312026.png","2000312026","0
                                 3","V 2024.09","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.09/2000312026.png?width=100&height=100"
"Roger Martí","https://sortitoutsi.net/graphics/browse/1/1820504/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000498282.png","2000498282","Contribute","",""
"Rubén Aguilar","https://sortitoutsi.net/graphics/browse/1/1814464/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000449126.png","2000449126","Contribute","",""
"Rubén Sánchez","https://sortitoutsi.net/graphics/browse/1/1260429/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000049422.png","2000049422","0
                                 7","V 2024.13","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.13/2000049422.png?width=100&height=100"
"Salim Dansokho","https://sortitoutsi.net/graphics/browse/1/1813988/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000497036.png","2000497036","Contribute","",""
"Samuel Puyo","https://sortitoutsi.net/graphics/browse/1/1815479/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000497605.png","2000497605","Contribute","",""
"Sander Ballero","https://sortitoutsi.net/graphics/browse/1/1577631/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000274880.png","2000274880","0
                                 3","V 2024.02","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.02/2000274880.png?width=100&height=100"
"Thomas Dean","https://sortitoutsi.net/graphics/browse/1/1812225/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000442106.png","2000442106","Contribute","",""
"Thymos Caroutas","https://sortitoutsi.net/graphics/browse/1/1394838/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000101057.png","2000101057","0
                                 4","V 2023.06","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2023.06/2000101057.png?width=100&height=100"
"Tyrhys Dolan","https://sortitoutsi.net/graphics/browse/1/966746/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/29218322.png","29218322","2
                                 14","V 2025.00","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2025.00/29218322.png?width=100&height=100"
"Urko González","https://sortitoutsi.net/graphics/browse/1/1266584/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000058330.png","2000058330","0
                                 10","",""
"Víctor Mullerat","https://sortitoutsi.net/graphics/browse/1/1820429/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000474870.png","2000474870","0
                                 1","",""
"Xavi Pleguezuelo","https://sortitoutsi.net/graphics/browse/1/1262899/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000053062.png","2000053062","0
                                 2","V 2022.03","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2022.03/2000053062.png?width=100&height=100"
"Xavi Rufo","https://sortitoutsi.net/graphics/browse/1/1562757/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000299759.png","2000299759","0
                                 3","V 2024.02","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.02/2000299759.png?width=100&height=100"
"Yegor Krapivin","https://sortitoutsi.net/graphics/browse/1/1819855/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000479168.png","2000479168","0
                                 1","",""
"Youssef El Khannachi","https://sortitoutsi.net/graphics/browse/1/1820970/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000498382.png","2000498382","Contribute","",""
