"item-title","item-title href","item-title src","copies-text","card-footer","px-3","submission-preview src"
"Rubén Iranzo","https://sortitoutsi.net/graphics/browse/1/1249281/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000032467.png","2000032467","0
                                 9","V 2024.01","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.01/2000032467.png?width=100&height=100"
"Rubén Martínez","https://sortitoutsi.net/graphics/browse/1/1562807/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000299699.png","2000299699","0
                                 2","V 2024.02","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.02/2000299699.png?width=100&height=100"
"Rubén Muñoz","https://sortitoutsi.net/graphics/browse/1/1823873/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000390109.png","2000390109","0
                                 1","",""
"Santi del Río","https://sortitoutsi.net/graphics/browse/1/1826369/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000500555.png","2000500555","Contribute","",""
"Stole Dimitrievski","https://sortitoutsi.net/graphics/browse/1/375607/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/47022611.png","47022611","0
                                 20","",""
"Thierry Rendall Correia","https://sortitoutsi.net/graphics/browse/1/492799/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/83111501.png","83111501","0
                                 29","V 2024.01","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.01/83111501.png?width=100&height=100"
"Vicent Abril","https://sortitoutsi.net/graphics/browse/1/1468073/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000214908.png","2000214908","0
                                 7","V 2026.00","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2026.00/2000214908.png?width=100&height=100"
"Víctor Durán","https://sortitoutsi.net/graphics/browse/1/1821258/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000497881.png","2000497881","0
                                 1","",""
"Víctor García","https://sortitoutsi.net/graphics/browse/1/1824784/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000497880.png","2000497880","Contribute","",""
"Vinicius Correa","https://sortitoutsi.net/graphics/browse/1/1813391/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000479806.png","2000479806","Contribute","",""
"Yaroslav Boyko","https://sortitoutsi.net/graphics/browse/1/1820123/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000470845.png","2000470845","0
                                 1","",""
